,ID,Name,Team,Age,Overall Rating,Best Overall,Position,Market value,Wage,Attacking stats,Movement stats,Power stats,Defence stats,Goal-Keeper stats,Skill sets,Total potential
284,46857,M. Pedersen,Blackburn Rovers,28,80,80,LM,€0,€0,379,382,394,163,47,405,85
285,41635,P. Mexès,Roma,28,80,80,CB,€0,€0,301,368,337,250,42,261,84
286,28765,Zé Roberto,Hamburger SV,35,80,82,LM,€0,€0,358,393,318,238,52,422,86
287,26709,R. Márquez,New York Red Bulls,31,80,80,CB,€0,€0,342,341,359,243,53,376,85
288,25924,Capdevila,Villarreal CF,32,80,80,CDM,€0,€0,367,396,420,240,53,383,83
289,24248,D. Pizarro,Roma,30,80,81,RM,€0,€0,360,369,361,201,41,410,84
290,20775,Quaresma,Beşiktaş JK,26,80,80,RW,€0,€0,347,407,351,44,56,411,86
291,19977,S. Hyypiä,Bayer 04 Leverkusen,36,80,80,CB,€0,€0,288,295,305,246,44,222,85
292,16619,I. Córdoba,Inter,33,80,80,CB,€0,€0,291,397,339,253,48,214,85
293,11983,B. Friedel,Aston Villa,39,80,80,GK,€0,€0,87,272,200,32,409,98,84
294,11576,Marchena,Villarreal CF,30,80,80,CB,€0,€0,280,327,363,243,51,334,85
295,10264,R. Van Nistelrooy,Hamburger SV,33,80,80,ST,€0,€0,398,370,355,83,47,368,88
296,9805,C. Bellamy,Cardiff City,30,80,81,CF,€0,€0,379,416,398,139,54,367,84
297,8473,T. Rosický,Arsenal,29,80,80,CAM,€0,€0,362,374,348,121,55,418,87
298,7518,J. Verón,Argentina,35,80,82,CAM,€0,€0,364,362,399,171,32,394,86
299,6826,G. Barry,Manchester City,29,80,80,CDM,€0,€0,367,330,392,244,48,404,85
300,5430,T. Frings,SV Werder Bremen,33,80,80,CDM,€0,€0,358,344,397,245,56,361,86
301,4667,M. De Sanctis,Napoli,33,80,80,GK,€0,€0,63,265,213,37,398,64,82
302,3912,L. Saha,Everton,31,80,80,ST,€0,€0,367,397,390,121,59,332,88
303,1803,J. Saviola,SL Benfica,28,80,80,ST,€0,€0,380,420,335,63,50,381,84
304,1075,A. Del Piero,Juventus,35,80,84,CAM,€0,€0,402,354,351,94,42,424,89
305,899,F. Rost,Hamburger SV,37,80,80,GK,€0,€0,76,263,245,34,402,88,84
306,684,M. Schwarzer,Fulham,37,80,80,GK,€0,€0,74,268,231,53,399,73,82
307,552,F. Kanouté,Sevilla FC,32,80,80,ST,€0,€0,391,373,373,113,47,359,85
308,200647,J. Iličić,Palermo,22,79,79,CAM,€0,€0,363,373,379,117,52,397,87
309,192366,N. Otamendi,FC Porto,22,79,79,CB,€0,€0,291,371,302,246,48,277,87
310,188177,Douglas,FC Twente,22,79,79,CB,€0,€0,229,365,377,239,45,232,87
311,185221,Luiz Gustavo,FC Bayern München,22,79,79,CDM,€0,€0,315,383,361,239,52,328,82
312,185103,A. Kolarov,Manchester City,24,79,80,CDM,€0,€0,345,373,416,247,56,391,86
313,184943,Ramires,Chelsea,23,79,79,CM,€0,€0,376,405,375,226,48,348,84
314,184410,A. Murgu,Fiorentina,30,79,80,CAM,€0,€0,381,387,363,79,50,398,85
315,184344,L. Bonucci,Juventus,23,79,79,CB,€0,€0,317,375,376,238,67,282,87
316,184120,Bruno,Villarreal CF,26,79,79,CDM,€0,€0,330,356,359,234,46,360,82
317,183900,D. Perotti,Sevilla FC,21,79,79,RW,€0,€0,333,411,350,77,41,389,85
318,183899,P. Piatti,UD Almería,21,79,79,LW,€0,€0,367,404,369,45,49,353,86
319,183556,N. Subotic,Borussia Dortmund,21,79,79,CB,€0,€0,309,364,391,240,35,284,87
320,182859,W. Gargano,Napoli,25,79,79,CDM,€0,€0,333,409,387,235,37,379,83
321,182836,A. Carroll,Liverpool,21,79,79,ST,€0,€0,371,382,411,127,51,297,87
322,182168,A. Ranocchia,Inter,22,79,79,CB,€0,€0,258,366,324,242,65,272,88
323,181820,S. Jovetić,Fiorentina,20,79,80,RW,€0,€0,366,402,360,103,40,388,87
324,181459,V. Torosidis,Olympiacos CFP,25,79,79,RB,€0,€0,330,402,353,238,49,323,83
325,181455,A. Cissokho,Olympique Lyonnais,22,79,79,LB,€0,€0,316,408,380,238,52,300,85
326,181392,Carlos Eduardo,Rubin Kazan,22,79,81,LM,€0,€0,351,411,329,56,54,411,86
327,179972,E. Derdiyok,Bayer 04 Leverkusen,22,79,79,ST,€0,€0,383,378,385,61,43,316,85
328,177765,P. Cissé,SC Freiburg,25,79,79,ST,€0,€0,379,408,358,48,50,340,81
329,177528,A. Matri,Juventus,25,79,79,ST,€0,€0,359,384,389,79,60,327,85
330,177134,D. Ba,West Ham United,25,79,79,ST,€0,€0,375,400,388,122,42,328,83
331,175379,Pedro León,Real Madrid,23,79,79,RM,€0,€0,384,366,348,117,59,411,86
332,174543,C. Bravo,Real Sociedad,27,79,79,GK,€0,€0,105,309,282,38,399,214,80
333,172672,Varela,FC Porto,25,79,80,RW,€0,€0,365,405,372,128,53,324,84
334,172124,M. Sow,LOSC Lille,24,79,79,ST,€0,€0,384,385,377,117,47,323,84
335,172049,E. Elia,Hamburger SV,23,79,80,RW,€0,€0,354,422,329,65,48,352,87
336,171688,Fábio Coentrão,SL Benfica,22,79,81,LM,€0,€0,372,401,372,228,60,393,86
337,171318,Diego Capel,Sevilla FC,22,79,79,LW,€0,€0,309,424,307,104,46,370,87
338,170481,E. Garay,Real Madrid,23,79,79,CB,€0,€0,256,336,358,249,60,314,85
339,169721,M. Richards,Manchester City,22,79,82,CB,€0,€0,291,388,356,243,57,272,85
340,169386,S. Floccari,Lazio,28,79,79,ST,€0,€0,379,391,390,116,50,351,85
341,168435,S. Sirigu,Palermo,23,79,79,GK,€0,€0,86,286,259,46,391,99,86
342,168320,A. Gyan,Sunderland,24,79,79,ST,€0,€0,379,394,383,79,59,318,83
343,167943,Y. Cabaye,LOSC Lille,24,79,79,CM,€0,€0,368,386,385,217,54,383,87
344,167305,J. Vargas,Fiorentina,26,79,79,LM,€0,€0,372,394,397,236,50,393,84
345,167237,P. Helmes,VfL Wolfsburg,26,79,79,ST,€0,€0,360,384,375,59,43,309,83
346,164435,M. Boussoufa,RSC Anderlecht,25,79,80,RM,€0,€0,346,386,321,124,64,402,82
347,164300,André Dias,Lazio,31,79,79,CB,€0,€0,288,369,354,245,54,253,84
348,163083,Rolando,FC Porto,24,79,79,CB,€0,€0,294,357,354,243,54,290,83
349,161754,Javi García,SL Benfica,23,79,80,CB,€0,€0,344,371,411,234,53,356,83
350,159287,R. Montolivo,Fiorentina,25,79,79,RM,€0,€0,365,372,379,190,43,399,85
351,158232,S. Kalou,Chelsea,24,79,79,ST,€0,€0,389,400,359,59,39,352,85
352,157597,N. Kranjčar,Tottenham Hotspur,25,79,79,CAM,€0,€0,367,376,367,108,40,406,81
353,156722,M. Flamini,Milan,26,79,79,CM,€0,€0,347,389,383,227,33,365,86
354,156432,G. Hoarau,Paris Saint-Germain,26,79,79,ST,€0,€0,385,375,389,129,57,319,86
355,150278,J. Drobný,Hamburger SV,30,79,79,GK,€0,€0,73,266,219,39,390,82,83
356,149184,C. Maggio,Napoli,28,79,80,RW,€0,€0,390,397,396,228,43,358,85
357,147779,V. Bystrov,Zenit St. Petersburg,26,79,80,RW,€0,€0,361,398,329,117,57,350,85
358,147455,M. Izmailov,Sporting CP,27,79,79,LM,€0,€0,356,394,376,164,53,379,82
359,146970,Carlos Cuéllar,Aston Villa,28,79,79,CB,€0,€0,277,346,308,238,54,255,84
360,146439,Negredo,Sevilla FC,24,79,79,ST,€0,€0,369,346,400,65,48,350,85
361,143783,I. Toraman,Beşiktaş JK,28,79,79,CB,€0,€0,305,349,371,237,55,254,84
362,143657,S. Çetin,Galatasaray SK,29,79,79,CB,€0,€0,290,352,335,233,43,218,81
363,143632,V. Demirel,Fenerbahçe SK,28,79,79,GK,€0,€0,76,313,263,33,394,77,84
364,143587,F. Belluschi,FC Porto,26,79,83,RM,€0,€0,380,386,358,109,47,418,84
365,143301,I. Yattara,Trabzonspor,30,79,79,RW,€0,€0,346,397,328,55,59,389,82
366,139668,F. Marchetti,Cagliari,27,79,79,GK,€0,€0,93,262,244,61,392,88,85
367,139533,A. Hutton,Tottenham Hotspur,25,79,79,RB,€0,€0,312,379,340,243,54,341,80
368,139038,N. Burdisso,Roma,29,79,79,CB,€0,€0,285,376,334,243,52,236,82
369,138726,J. Lescott,Manchester City,27,79,79,CB,€0,€0,337,357,344,230,42,284,85
370,138708,Jadson,Brazil,26,79,80,LM,€0,€0,341,379,369,89,56,412,80
371,138703,A. D'Alessandro,Internacional,29,79,81,LM,€0,€0,357,387,325,89,50,417,85
372,138654,G. Milito,FC Barcelona,29,79,79,CB,€0,€0,285,332,306,242,40,284,85
373,138334,M. El Hamdaoui,Ajax,25,79,79,ST,€0,€0,368,389,372,73,34,378,83
374,137854,M. Storari,Juventus,32,79,79,GK,€0,€0,80,285,260,44,394,104,82
375,137114,M. Ciani,FC Girondins de Bordeaux,26,79,79,CB,€0,€0,264,378,329,237,52,224,85
376,136137,Elano,Santos,29,79,80,RM,€0,€0,374,387,362,206,43,403,85
377,136126,Júlio Sérgio,Roma,31,79,79,GK,€0,€0,93,283,223,35,393,110,83
378,135859,A. Réveillère,Olympique Lyonnais,30,79,79,RB,€0,€0,322,372,378,238,51,300,82
379,135475,Felipe Melo,Juventus,27,79,79,CDM,€0,€0,353,382,400,236,46,366,83
380,135149,M. Planus,FC Girondins de Bordeaux,28,79,79,CB,€0,€0,256,364,359,244,58,296,84
381,134979,M. Demichelis,Málaga CF,29,79,79,CB,€0,€0,280,323,311,239,38,227,85
382,116308,R. Fanni,Olympique de Marseille,28,79,80,CB,€0,€0,302,406,354,241,62,334,83
383,111022,David Navarro,Valencia CF,30,79,79,CB,€0,€0,303,353,342,240,43,283,81
384,110381,M. Rodríguez,Liverpool,29,79,79,RM,€0,€0,371,376,371,132,54,381,82
385,110026,Cani,Villarreal CF,28,79,79,RM,€0,€0,348,388,354,125,46,383,82
386,109416,A. Kerzhakov,Zenit St. Petersburg,27,79,79,ST,€0,€0,372,389,392,80,63,359,84
387,106213,Iraola,Athletic Club de Bilbao,28,79,79,RM,€0,€0,343,398,381,238,51,369,81
388,53914,P. Jagielka,Everton,27,79,79,CB,€0,€0,296,339,348,245,169,281,86
389,53436,B. Zamora,Fulham,29,79,79,ST,€0,€0,371,390,402,93,47,360,82
390,53110,C. Gordon,Sunderland,27,79,79,GK,€0,€0,74,262,219,37,393,82,84
391,52829,A. Palombo,Sampdoria,28,79,79,CDM,€0,€0,355,366,398,238,48,387,81
392,52752,T. Barnetta,Bayer 04 Leverkusen,25,79,79,RW,€0,€0,347,395,341,147,54,381,83
393,52632,M. Baroš,Galatasaray SK,28,79,79,ST,€0,€0,389,406,353,61,43,347,84
394,51394,K. Nolan,Newcastle United,28,79,79,CAM,€0,€0,400,342,415,201,55,359,80
395,51100,S. Mauri,Lazio,30,79,79,LM,€0,€0,385,375,384,176,44,400,82
396,49000,A. McGregor,Rangers FC,28,79,79,GK,€0,€0,102,283,238,34,391,117,81
397,45661,Raúl,FC Schalke 04,33,79,80,CAM,€0,€0,399,376,362,65,51,358,89
398,45172,D. Zokora,Sevilla FC,29,79,79,CDM,€0,€0,296,390,397,236,40,325,82
399,44902,T. Ujfaluši,Atlético Madrid,32,79,79,CB,€0,€0,278,340,340,244,43,283,84
400,39943,J. Park,Manchester United,29,79,79,RW,€0,€0,373,405,339,170,50,347,80
401,29488,J. Carew,Stoke City,30,79,79,ST,€0,€0,377,387,390,68,51,331,85
402,25798,R. Santa Cruz,Blackburn Rovers,28,79,79,ST,€0,€0,381,374,390,71,36,328,83
403,24851,O. Mellberg,Olympiacos CFP,32,79,79,CB,€0,€0,252,336,319,247,47,222,81
404,23174,J. Riquelme,Boca Juniors,32,79,79,CAM,€0,€0,363,324,347,53,49,409,85
405,20798,Carlos Martins,SL Benfica,28,79,79,CAM,€0,€0,367,366,376,172,50,398,83
406,20731,Quim,SC Braga,34,79,79,GK,€0,€0,93,308,218,39,391,112,82
407,16897,D. Van Buyten,FC Bayern München,32,79,79,CB,€0,€0,303,325,370,235,51,210,83
408,15723,D. Kuyt,Liverpool,29,79,81,ST,€0,€0,417,395,422,133,43,345,85
409,13914,P. Robinson,Blackburn Rovers,30,79,79,GK,€0,€0,97,282,224,47,403,98,85
410,12695,A. Friedrich,VfL Wolfsburg,31,79,79,CB,€0,€0,269,358,360,242,46,269,82
411,10866,J. Šimunić,TSG 1899 Hoffenheim,32,79,79,CB,€0,€0,286,335,340,237,52,269,83
412,9432,Y. Benayoun,Chelsea,30,79,79,CAM,€0,€0,375,379,330,125,44,378,82
413,8517,S. Parker,West Ham United,29,79,79,CM,€0,€0,365,363,390,217,37,372,82
414,8222,G. Heinze,Olympique de Marseille,32,79,81,CB,€0,€0,303,350,308,258,46,285,83
415,7939,J. Jääskeläinen,Bolton Wanderers,35,79,79,GK,€0,€0,75,243,226,34,401,83,81
416,7814,J. Mathijsen,Hamburger SV,30,79,79,CB,€0,€0,298,346,303,247,47,288,82
417,6747,C. Chivu,Inter,29,79,79,LB,€0,€0,324,360,384,243,40,363,86
418,5879,A. Gilardino,Fiorentina,27,79,79,ST,€0,€0,373,388,386,72,38,298,89
419,4001,César,Valencia CF,38,79,79,GK,€0,€0,59,255,200,38,397,86,80
420,3813,M. Landreau,LOSC Lille,31,79,79,GK,€0,€0,75,322,222,36,398,93,88
421,2956,S. Petrov,Aston Villa,30,79,79,CM,€0,€0,357,361,380,218,49,354,84
422,1256,C. Seedorf,Milan,34,79,79,CAM,€0,€0,362,349,363,191,68,410,85
423,1099,M. Di Vaio,Bologna,33,79,79,ST,€0,€0,379,392,357,109,53,342,82
424,933,J. Grønkjær,FC København,32,79,80,RM,€0,€0,367,397,340,81,65,383,80
425,250,D. Beckham,LA Galaxy,35,79,79,RM,€0,€0,353,359,365,158,51,419,86
426,80,Emre,Fenerbahçe SK,29,79,81,CAM,€0,€0,347,374,367,192,42,417,81
427,27,J. Cole,Liverpool,28,79,81,RM,€0,€0,370,402,339,96,46,403,87
428,192318,M. Götze,Borussia Dortmund,17,78,80,RM,€0,€0,345,403,313,98,49,388,88
429,190779,Rúben Micael,FC Porto,23,78,80,CAM,€0,€0,387,363,363,172,50,405,85
430,190150,Domínguez,Atlético Madrid,21,78,78,CB,€0,€0,232,354,317,237,61,271,84
431,189513,Dani Parejo,Getafe CF,21,78,78,CAM,€0,€0,353,357,351,195,48,399,80
432,189358,S. Kagawa,Borussia Dortmund,21,78,79,RM,€0,€0,338,407,310,83,50,388,85
433,189156,D. Carriço,Sporting CP,21,78,78,CB,€0,€0,341,377,357,238,61,313,85
434,188791,A. Costa,Valencia CF,25,78,78,CAM,€0,€0,342,367,385,183,51,407,81
435,187800,M. Isla,Udinese,22,78,78,RM,€0,€0,326,396,375,230,42,348,80
436,187735,A. Dzagoev,PFC CSKA Moscow,20,78,79,CAM,€0,€0,376,384,351,93,58,391,87
437,187457,C. Noboa,Rubin Kazan,25,78,78,CM,€0,€0,372,357,355,223,55,384,84
438,187052,Y. M'Vila,Stade Rennais FC,20,78,78,CDM,€0,€0,309,391,384,234,55,330,85
439,186953,O. Kıvrak,Trabzonspor,22,78,78,GK,€0,€0,73,239,212,38,383,80,83
440,184144,N. Gaitán,SL Benfica,22,78,78,LW,€0,€0,362,376,335,81,40,374,82
441,184134,Fernando,FC Porto,22,78,78,CB,€0,€0,298,376,370,240,50,287,85
442,183285,M. Sakho,Paris Saint-Germain,20,78,78,CB,€0,€0,252,371,322,238,50,257,88
443,183130,M. Albrighton,Aston Villa,20,78,79,RW,€0,€0,333,388,340,61,56,337,83
444,182495,M. Cáceres,Sevilla FC,23,78,78,CB,€0,€0,318,368,361,241,43,323,85
445,180206,M. Pjanic,Olympique Lyonnais,20,78,79,CAM,€0,€0,358,387,355,85,47,391,85
446,179909,A. Annan,FC Schalke 04,23,78,78,CDM,€0,€0,323,392,373,238,40,311,83
447,179784,B. Höwedes,FC Schalke 04,22,78,78,CB,€0,€0,252,347,296,242,46,206,86
448,179645,S. Kjær,VfL Wolfsburg,21,78,78,CB,€0,€0,284,357,347,240,54,271,87
449,179527,L. Rémy,Olympique de Marseille,23,78,78,ST,€0,€0,373,398,377,68,60,334,87
450,178535,P. Osvaldo,RCD Espanyol,24,78,78,ST,€0,€0,368,372,390,66,50,297,85
451,178085,Granero,Real Madrid,22,78,78,CM,€0,€0,313,360,367,183,53,401,83
452,178007,Miguel Veloso,Genoa,24,78,80,CM,€0,€0,355,380,397,224,50,417,86
453,178005,Rui Patrício,Sporting CP,22,78,78,GK,€0,€0,88,248,228,55,389,69,83
454,177635,B. Trémoulinas,FC Girondins de Bordeaux,24,78,79,LWB,€0,€0,343,398,343,237,52,373,84
455,177553,Vieirinha,PAOK,24,78,78,RW,€0,€0,361,388,367,101,56,376,84
456,177458,S. Bender,Borussia Dortmund,21,78,78,CDM,€0,€0,319,370,368,236,57,297,84
457,177388,D. Payet,AS Saint-Étienne,23,78,78,RW,€0,€0,372,383,351,128,61,396,86
458,176993,Bojan,FC Barcelona,19,78,80,RW,€0,€0,374,395,322,42,48,378,88
459,176769,Jonas,Valencia CF,26,78,78,ST,€0,€0,361,387,366,68,43,373,79
460,176600,K. Gameiro,FC Lorient,23,78,80,RW,€0,€0,381,402,361,89,33,368,84
461,176481,M. Erdinç,Paris Saint-Germain,23,78,78,ST,€0,€0,380,391,363,115,48,368,85
462,175105,W. Palacios,Tottenham Hotspur,25,78,81,CM,€0,€0,361,395,392,236,51,359,80
463,174551,H. Suazo,Monterrey,29,78,78,ST,€0,€0,370,389,363,63,46,364,83
464,174549,M. Fernández,Sporting CP,24,78,79,RM,€0,€0,364,384,355,63,45,394,83
465,173306,C. Ansaldi,Rubin Kazan,23,78,78,LWB,€0,€0,330,400,352,239,52,326,86
466,173208,D. Criscito,Genoa,23,78,78,LWB,€0,€0,350,387,366,231,52,348,86
467,172871,J. Vertonghen,Ajax,23,78,78,CDM,€0,€0,335,368,387,236,44,371,84
468,171828,I. Scocco,AEK Athens,25,78,79,CF,€0,€0,386,393,371,56,53,391,83
469,170664,C. Rodríguez,FC Porto,24,78,78,CF,€0,€0,387,386,374,129,58,389,85
470,169596,R. Shawcross,Stoke City,22,78,78,CB,€0,€0,261,361,309,240,52,210,82
471,168651,I. Rakitić,Sevilla FC,22,78,79,RM,€0,€0,367,368,384,187,51,410,84
472,168354,E. Viviano,Bologna,24,78,78,GK,€0,€0,95,275,248,52,390,103,83
473,167963,Anderson,Manchester United,22,78,79,LM,€0,€0,347,406,368,207,51,393,85
474,167706,N. Bendtner,Arsenal,22,78,78,ST,€0,€0,396,376,389,137,47,307,85
475,167702,F. Muamba,Bolton Wanderers,22,78,78,CDM,€0,€0,281,371,359,232,64,286,84
476,167513,S. Vukčević,Sporting CP,24,78,79,ST,€0,€0,386,398,397,81,51,381,83
477,167431,G. Castro,Bayer 04 Leverkusen,23,78,78,RWB,€0,€0,325,383,321,237,60,358,83
478,165229,L. Koscielny,Arsenal,24,78,78,CB,€0,€0,277,355,327,243,51,258,85
479,164954,T. Taiwo,Olympique de Marseille,25,78,80,CB,€0,€0,332,402,429,237,63,353,84
480,164827,S. Holden,Bolton Wanderers,24,78,80,RM,€0,€0,367,383,351,205,48,402,85
481,164478,C. Obasi,TSG 1899 Hoffenheim,24,78,78,CF,€0,€0,363,418,349,52,48,348,81
482,164468,G. Cahill,Bolton Wanderers,24,78,78,CB,€0,€0,279,344,353,240,43,241,85
483,164459,S. Larsson,Birmingham City,25,78,78,RM,€0,€0,358,354,383,105,49,402,83
484,164211,Josué,VfL Wolfsburg,30,78,79,CDM,€0,€0,335,381,347,247,59,321,82
485,164082,Adriano,FC Barcelona,25,78,78,LM,€0,€0,338,394,372,207,62,380,84
486,163492,N. Lombaerts,Zenit St. Petersburg,25,78,78,CB,€0,€0,307,322,360,246,55,310,83
487,163423,A. Diaby,Arsenal,24,78,80,ST,€0,€0,376,410,404,219,49,361,86
488,161648,H. Ben Arfa,Newcastle United,23,78,78,CAM,€0,€0,369,396,361,72,49,381,88
489,161468,P. Guiñazú,Internacional,31,78,79,CDM,€0,€0,314,377,366,236,51,346,80
490,159171,Jurado,FC Schalke 04,24,78,80,RM,€0,€0,353,391,332,69,47,409,83
491,159145,B. Gomis,Olympique Lyonnais,24,78,78,ST,€0,€0,351,390,385,103,51,313,85
492,158810,G. Inler,Udinese,26,78,78,CDM,€0,€0,362,371,409,236,46,366,80
493,158625,Dante,Borussia Mönchengladbach,26,78,78,CB,€0,€0,336,375,376,233,51,335,82
494,158624,M. Chalmé,FC Girondins de Bordeaux,29,78,78,RWB,€0,€0,323,398,346,241,49,352,82
495,158525,K. Jones,Stoke City,25,78,78,ST,€0,€0,349,382,393,106,55,299,80
496,158351,M. González,PFC CSKA Moscow,25,78,78,LW,€0,€0,364,384,363,55,55,376,85
497,157945,Alex Silva,São Paulo,25,78,78,CB,€0,€0,285,340,359,232,56,265,84
498,157392,B. Assou-Ekotto,Tottenham Hotspur,26,78,78,LWB,€0,€0,324,386,374,241,60,348,79
499,157301,R. Babel,TSG 1899 Hoffenheim,23,78,78,LW,€0,€0,355,389,365,76,57,337,82
500,155989,T. Sivok,Beşiktaş JK,26,78,78,CB,€0,€0,296,334,366,235,49,276,81
501,155976,C. Adam,Blackpool,24,78,78,CM,€0,€0,378,368,382,188,31,395,80
502,153244,A. Gignac,Olympique de Marseille,24,78,78,ST,€0,€0,380,391,390,65,61,364,84
503,152555,D. Bentley,Birmingham City,25,78,78,RM,€0,€0,357,352,349,61,54,416,80
504,151508,S. Davis,Rangers FC,25,78,81,RM,€0,€0,345,397,374,210,44,399,81
505,150656,R. Mavuba,LOSC Lille,26,78,78,CDM,€0,€0,295,381,349,230,45,352,83
506,150189,T. Gekas,Eintracht Frankfurt,30,78,78,ST,€0,€0,358,387,352,67,60,315,81
507,149571,S. Pellissier,Chievo Verona,31,78,78,ST,€0,€0,361,394,382,122,42,346,81
508,149231,Taddei,Roma,30,78,79,RM,€0,€0,373,384,366,159,44,376,82
509,147794,V. Malafeev,Zenit St. Petersburg,31,78,78,GK,€0,€0,106,303,246,38,395,114,82
510,147782,I. Denisov,Zenit St. Petersburg,26,78,78,CDM,€0,€0,351,393,366,235,60,350,83
511,147712,K. Zyryanov,Zenit St. Petersburg,32,78,79,CAM,€0,€0,366,373,377,202,56,378,82
512,147614,R. Pavlyuchenko,Tottenham Hotspur,28,78,78,ST,€0,€0,385,370,371,83,53,360,80
513,147579,V. Gabulov,Dinamo Moscow,26,78,78,GK,€0,€0,81,323,227,36,392,90,85
514,147042,P. Pogrebnyak,VfB Stuttgart,26,78,78,ST,€0,€0,378,364,405,58,61,361,83
515,147006,Diego Castro,Real Sporting de Gijón,27,78,78,LW,€0,€0,351,406,338,111,46,378,79
516,146482,Xabi Prieto,Real Sociedad,26,78,78,RM,€0,€0,348,349,330,63,42,403,81
517,142822,J. Gutiérrez,Newcastle United,26,78,78,RM,€0,€0,352,374,362,191,46,376,79
518,142780,G. Rodríguez,Villarreal CF,26,78,78,CB,€0,€0,262,347,347,239,53,273,84
519,140274,D. Díaz,Getafe CF,31,78,78,CB,€0,€0,253,334,359,239,43,289,83
520,139852,M. Bougherra,Rangers FC,27,78,78,CB,€0,€0,218,394,325,237,57,232,80
521,138984,Hugo Almeida,Beşiktaş JK,26,78,78,ST,€0,€0,368,367,398,73,58,290,81
522,138806,M. López,Catania,26,78,78,ST,€0,€0,376,387,384,102,56,345,82
523,138457,Kléber,Palmeiras,26,78,78,ST,€0,€0,368,391,372,118,37,352,84
524,138456,Diego Tardelli,Atlético Mineiro,25,78,78,CF,€0,€0,361,393,366,84,43,366,82
525,138193,J. Barton,Newcastle United,27,78,78,CM,€0,€0,345,357,382,219,45,367,81
526,137534,D. Lazović,Zenit St. Petersburg,27,78,78,CF,€0,€0,361,396,365,69,53,359,81
527,137494,O. Martins,Birmingham City,25,78,78,ST,€0,€0,356,415,376,60,49,313,85
528,137410,D. Gastaldello,Sampdoria,27,78,78,CB,€0,€0,277,346,318,244,37,234,80
529,137380,M. Cassani,Palermo,26,78,78,RWB,€0,€0,339,382,385,235,51,352,81
530,137186,A. Barzagli,Juventus,29,78,78,CB,€0,€0,274,358,333,240,53,272,84
531,136185,Fábio Simplício,Roma,30,78,78,CM,€0,€0,370,363,366,218,63,349,80
532,135866,Marcos Senna,Villarreal CF,33,78,79,CAM,€0,€0,354,334,377,227,59,389,83
533,135742,Alexis,Sevilla FC,24,78,78,CB,€0,€0,263,347,331,237,55,280,83
534,134956,L. Cana,Galatasaray SK,26,78,79,CB,€0,€0,297,370,381,234,59,305,82
535,134779,J. Briand,Olympique Lyonnais,24,78,79,RW,€0,€0,385,410,382,126,36,370,84
536,123603,H. Campagnaro,Napoli,30,78,78,CB,€0,€0,307,371,346,241,65,264,80
537,121945,P. Trochowski,Hamburger SV,26,78,79,CAM,€0,€0,379,382,391,59,50,403,83
538,121193,N. Haedo Valdez,Hércules CF,26,78,78,ST,€0,€0,381,396,395,133,57,326,79
539,112847,J. Jones,Blackburn Rovers,28,78,81,CB,€0,€0,356,383,378,249,38,339,83
540,112244,J. Plašil,FC Girondins de Bordeaux,28,78,78,RM,€0,€0,354,364,366,147,32,378,83
541,111010,Vicente,Valencia CF,28,78,78,LM,€0,€0,361,367,331,58,57,405,85
542,111008,Albelda,Valencia CF,32,78,78,CDM,€0,€0,324,325,346,240,53,320,81
543,110341,Lopo,Deportivo de La Coruña,30,78,78,CB,€0,€0,275,346,335,243,51,235,84
544,107528,J. Mensah,Sunderland,27,78,78,CB,€0,€0,268,341,326,238,39,257,81
545,105318,J. Valdés,Sporting CP,29,78,78,CAM,€0,€0,355,358,351,142,44,392,81
546,103936,S. Pepe,Juventus,26,78,78,RM,€0,€0,358,394,377,171,44,387,84
547,101880,R. Green,West Ham United,30,78,78,GK,€0,€0,79,270,234,43,390,68,84
